# time steps G_alpha PLC Ca
50.000000 271398 280 360 27
50.050000 271969 276 354 44
50.100000 272450 294 359 24
50.150000 272984 329 363 27
50.200000 273526 334 365 58
50.250000 274103 346 367 65
50.300000 274690 333 386 124
50.350000 275301 330 390 108
50.400000 275880 331 394 112
50.450000 276440 320 405 76
50.500000 276999 304 408 90
50.550000 277530 300 417 74
50.600000 278089 292 418 72
50.650000 278600 305 421 57
50.700000 279114 310 417 46
50.750000 279643 305 418 55
50.800000 280158 310 420 45
50.850000 280695 319 422 53
50.900000 281252 322 430 79
50.950000 281786 313 435 45
51.000000 282329 311 444 67
51.050000 282883 303 441 56
51.100000 283403 284 446 38
51.150000 283884 283 452 42
51.200000 284411 271 457 52
51.250000 284905 267 452 47
51.300000 285380 263 445 43
51.350000 285848 256 447 38
51.400000 286304 245 438 8
51.450000 286720 254 432 15
51.500000 287173 261 439 12
51.550000 287609 249 434 5
51.600000 288053 246 447 19
51.650000 288478 249 434 12
51.700000 288912 248 441 18
51.750000 289364 253 444 14
51.800000 289801 247 442 21
51.850000 290206 230 442 15
51.900000 290588 242 442 11
51.950000 291003 237 450 3
52.000000 291404 236 451 10
52.050000 291830 220 458 21
52.100000 292239 214 451 19
52.150000 292649 216 452 10
52.200000 293002 210 441 12
52.250000 293369 185 446 9
52.300000 293734 163 439 7
52.350000 294026 133 423 1
52.400000 294285 116 418 2
52.450000 294506 92 416 3
52.500000 294701 69 411 4
52.550000 294854 51 390 0
52.600000 294960 32 375 0
52.650000 295011 22 360 0
52.700000 295065 0 348 0
52.750000 295082 0 331 0
52.800000 295099 1 317 0
52.850000 295109 0 308 0
52.900000 295119 0 298 0
52.950000 295127 0 290 0
53.000000 295143 0 274 0
53.050000 295154 0 263 0
53.100000 295167 0 250 0
53.150000 295177 0 240 0
53.200000 295184 0 233 0
53.250000 295196 0 221 0
53.300000 295204 0 213 0
53.350000 295215 0 202 0
53.400000 295227 0 190 0
53.450000 295234 0 183 0
53.500000 295241 0 176 0
53.550000 295256 0 161 0
53.600000 295269 0 148 0
53.650000 295275 0 142 0
53.700000 295280 0 137 0
53.750000 295285 0 132 0
53.800000 295291 0 126 0
53.850000 295295 0 122 0
53.900000 295297 0 120 0
53.950000 295301 0 116 0
54.000000 295304 0 113 0
54.050000 295309 0 108 0
54.100000 295314 0 103 0
54.150000 295318 0 99 0
54.200000 295326 0 91 0
54.250000 295328 0 89 0
54.300000 295333 0 84 0
54.350000 295336 0 81 0
54.400000 295341 0 76 0
54.450000 295345 0 72 0
54.500000 295351 0 66 0
54.550000 295358 0 59 0
54.600000 295361 0 56 0
54.650000 295365 0 52 0
54.700000 295367 0 50 0
54.750000 295371 0 46 0
54.800000 295372 0 45 0
54.850000 295372 0 45 0
54.900000 295374 0 43 0
54.950000 295378 0 39 0
55.000000 295381 0 36 0
55.050000 295383 0 34 0
55.100000 295387 1 31 0
55.150000 295391 1 31 0
55.200000 295394 1 30 0
55.250000 295398 2 29 0
55.300000 295403 2 30 0
55.350000 295411 2 28 0
55.400000 295413 1 27 0
55.450000 295420 1 24 0
55.500000 295424 1 22 0
55.550000 295430 1 20 0
55.600000 295435 2 20 0
55.650000 295444 4 19 0
55.700000 295453 4 16 0
55.750000 295464 3 16 0
55.800000 295469 5 17 0
55.850000 295479 7 17 0
55.900000 295493 5 17 0
55.950000 295506 7 16 0
56.000000 295522 8 17 0
56.050000 295530 7 16 0
56.100000 295541 6 16 0
56.150000 295546 7 16 0
56.200000 295558 8 15 0
56.250000 295562 7 14 0
56.300000 295576 9 14 0
56.350000 295601 12 14 0
56.400000 295616 14 13 0
56.450000 295648 14 12 1
56.500000 295673 16 12 0
56.550000 295704 17 14 0
56.600000 295726 17 14 0
56.650000 295758 22 14 1
56.700000 295801 26 16 0
56.750000 295837 24 16 0
56.800000 295906 34 19 0
56.850000 295968 37 19 1
56.900000 296035 39 21 0
56.950000 296090 46 21 2
57.000000 296158 46 22 3
57.050000 296233 47 25 4
57.100000 296294 50 25 0
57.150000 296381 60 29 3
57.200000 296483 67 29 4
57.250000 296625 73 28 5
57.300000 296772 89 35 3
57.350000 296929 102 43 1
57.400000 297099 118 54 8
57.450000 297329 151 55 2
57.500000 297589 165 62 5
57.550000 297870 185 69 7
57.600000 298170 207 76 4
57.650000 298538 231 92 22
57.700000 298985 249 109 12
57.750000 299411 284 115 23
57.800000 299911 302 133 49
57.850000 300453 334 152 64
57.900000 300979 355 163 54
57.950000 301565 399 170 83
58.000000 302261 434 184 138
58.050000 302934 457 200 220
58.100000 303661 453 229 264
58.150000 304379 412 249 333
58.200000 305071 372 258 366
58.250000 305769 319 277 364
58.300000 306396 250 283 340
58.350000 306899 208 292 256
58.400000 307351 168 292 160
58.450000 307778 135 271 59
58.500000 308071 144 272 4
58.550000 308326 149 269 7
58.600000 308602 154 263 4
58.650000 308887 156 255 5
58.700000 309136 158 254 3
58.750000 309413 163 253 10
58.800000 309702 172 256 5
58.850000 310029 188 253 7
58.900000 310317 188 255 3
58.950000 310652 203 256 8
59.000000 310994 212 259 12
59.050000 311360 221 259 7
59.100000 311790 234 260 15
59.150000 312205 248 273 11
59.200000 312618 252 281 34
59.250000 313057 250 292 32
59.300000 313474 277 302 30
59.350000 313971 294 304 28
59.400000 314413 317 304 17
59.450000 314870 335 301 31
59.500000 315437 345 305 80
59.550000 316013 344 313 81
59.600000 316587 359 316 111
59.650000 317213 356 327 159
59.700000 317808 358 337 200
59.750000 318452 340 336 209
59.800000 319036 283 343 237
59.850000 319554 249 345 197
59.900000 320078 229 343 149
59.950000 320587 255 341 84
60.000000 321091 269 350 33
60.050000 321530 270 359 42
60.100000 321995 271 363 40
60.150000 322494 277 364 40
60.200000 322957 261 369 18
60.250000 323428 273 365 11
60.300000 323888 279 365 17
60.350000 324359 284 366 22
60.400000 324832 289 362 38
60.450000 325356 306 358 35
60.500000 325916 299 367 41
60.550000 326401 293 365 38
60.600000 326941 302 363 71
60.650000 327484 289 365 53
60.700000 327963 305 367 20
60.750000 328449 306 371 39
60.800000 328990 300 374 43
60.850000 329476 320 375 44
60.900000 330040 331 378 58
60.950000 330584 330 372 39
61.000000 331145 349 383 52
61.050000 331721 354 379 87
61.100000 332348 368 397 130
61.150000 332986 385 404 132
61.200000 333676 385 421 153
61.250000 334348 389 432 204
61.300000 335091 381 451 230
61.350000 335743 333 461 266
61.400000 336359 282 465 215
61.450000 336941 250 459 141
61.500000 337469 222 460 90
61.550000 337948 196 455 20
61.600000 338291 184 457 3
61.650000 338602 158 449 6
61.700000 338877 146 446 8
61.750000 339167 132 436 2
61.800000 339393 118 430 2
61.850000 339613 115 417 2
61.900000 339819 116 410 0
61.950000 340034 99 397 3
62.000000 340165 87 394 1
62.050000 340341 73 386 3
62.100000 340482 47 380 0
62.150000 340570 39 374 2
62.200000 340665 23 362 1
62.250000 340729 10 352 0
62.300000 340752 0 341 0
62.350000 340772 0 321 0
62.400000 340788 0 305 0
62.450000 340802 0 291 0
62.500000 340817 0 276 0
62.550000 340828 0 265 0
62.600000 340834 0 259 0
62.650000 340849 0 244 0
62.700000 340862 0 233 0
62.750000 340875 0 220 0
62.800000 340880 0 215 0
62.850000 340889 0 206 0
62.900000 340894 0 201 0
62.950000 340902 0 193 0
63.000000 340908 0 187 0
63.050000 340917 0 180 0
63.100000 340925 0 172 0
63.150000 340929 0 168 0
63.200000 340938 1 160 0
63.250000 340953 1 147 0
63.300000 340962 0 139 0
63.350000 340965 0 136 0
63.400000 340970 0 131 0
63.450000 340975 0 126 0
63.500000 340979 0 122 0
63.550000 340992 0 115 0
63.600000 340995 0 112 0
63.650000 341003 0 108 0
63.700000 341008 0 103 0
63.750000 341013 0 98 0
63.800000 341020 0 91 0
63.850000 341027 0 84 0
63.900000 341031 0 80 0
63.950000 341038 1 76 0
64.000000 341039 1 75 0
64.050000 341048 0 67 0
64.100000 341053 1 63 0
64.150000 341059 1 59 0
64.200000 341062 1 56 0
64.250000 341065 1 53 0
64.300000 341072 2 47 0
64.350000 341080 2 43 0
64.400000 341081 1 43 0
64.450000 341082 1 42 0
64.500000 341086 0 39 0
64.550000 341087 0 38 0
64.600000 341093 2 36 0
64.650000 341099 2 34 0
64.700000 341104 2 33 0
64.750000 341113 0 30 0
64.800000 341113 0 30 0
64.850000 341114 0 29 0
64.900000 341119 0 28 0
64.950000 341122 1 26 0
65.000000 341126 0 25 0
65.050000 341127 0 24 0
65.100000 341127 0 24 0
65.150000 341128 0 23 0
65.200000 341129 1 23 0
65.250000 341132 0 23 0
65.300000 341135 0 22 0
65.350000 341135 0 22 0
65.400000 341135 0 22 0
65.450000 341136 0 21 0
65.500000 341145 3 19 0
65.550000 341149 3 19 0
65.600000 341153 3 17 0
65.650000 341158 4 15 0
65.700000 341167 5 15 0
65.750000 341173 5 15 0
65.800000 341187 4 14 0
65.850000 341193 4 14 0
65.900000 341201 3 15 0
65.950000 341206 3 14 0
66.000000 341215 4 14 0
66.050000 341218 5 12 0
66.100000 341235 4 12 0
66.150000 341240 5 12 0
66.200000 341250 5 12 0
66.250000 341259 5 10 1
66.300000 341281 7 13 0
66.350000 341289 9 11 0
66.400000 341294 10 11 0
66.450000 341320 13 12 0
66.500000 341337 16 12 0
66.550000 341361 17 12 1
66.600000 341379 18 12 0
66.650000 341427 22 14 0
66.700000 341466 26 16 1
66.750000 341525 32 17 1
66.800000 341579 37 17 0
66.850000 341631 40 21 1
66.900000 341708 46 22 1
66.950000 341791 54 24 2
67.000000 341883 59 25 0
67.050000 341988 63 30 0
67.100000 342078 73 33 5
67.150000 342214 82 36 3
67.200000 342341 88 38 0
67.250000 342514 97 44 0
67.300000 342659 103 45 2
67.350000 342836 118 52 3
67.400000 343076 133 63 1
67.450000 343315 162 69 5
67.500000 343614 185 74 14
67.550000 343929 190 84 10
67.600000 344225 202 93 9
67.650000 344587 224 99 17
67.700000 344971 242 115 13
67.750000 345404 282 131 26
67.800000 345881 307 137 32
67.850000 346399 328 144 74
67.900000 346958 337 155 83
67.950000 347509 345 167 90
68.000000 348113 364 185 107
68.050000 348699 374 197 149
68.100000 349302 375 208 178
68.150000 349909 374 227 209
68.200000 350568 358 232 235
68.250000 351240 365 233 253
68.300000 351918 355 253 263
68.350000 352532 316 261 266
68.400000 353090 307 272 260
68.450000 353690 253 277 231
68.500000 354203 226 279 179
68.550000 354693 201 282 143
68.600000 355111 185 279 32
68.650000 355479 192 280 8
68.700000 355792 204 281 2
68.750000 356176 213 285 9
68.800000 356570 233 287 7
68.850000 356975 264 284 18
68.900000 357444 270 289 20
68.950000 357906 278 293 16
69.000000 358389 316 297 29
69.050000 358936 342 301 40
69.100000 359489 346 315 85
69.150000 360088 349 326 100
69.200000 360653 343 330 103
69.250000 361190 351 339 101
69.300000 361769 351 345 86
69.350000 362352 355 350 104
69.400000 362950 354 361 98
69.450000 363507 358 357 111
69.500000 364129 351 364 151
69.550000 364718 342 365 170
69.600000 365288 314 373 222
69.650000 365871 277 380 245
69.700000 366382 223 378 194
69.750000 366853 197 383 104
69.800000 367237 183 378 5
69.850000 367595 179 379 8
69.900000 367903 180 385 5
69.950000 368258 172 385 18
70.000000 368590 162 389 4
70.050000 368874 140 380 5
70.100000 369154 134 379 4
70.150000 369381 122 379 1
70.200000 369612 115 371 5
70.250000 369828 109 362 2
70.300000 370015 109 359 4
70.350000 370213 100 350 2
70.400000 370396 82 343 2
70.450000 370529 67 337 0
70.500000 370652 47 330 2
70.550000 370753 33 321 0
70.600000 370824 16 303 0
70.650000 370854 1 298 0
70.700000 370870 0 283 0
70.750000 370882 0 271 0
70.800000 370891 0 262 0
70.850000 370904 0 249 0
70.900000 370915 0 240 0
70.950000 370929 1 231 0
71.000000 370944 1 220 0
71.050000 370957 0 212 0
71.100000 370962 0 207 0
71.150000 370972 0 197 0
71.200000 370980 0 189 0
71.250000 370988 0 181 0
71.300000 370993 0 176 0
71.350000 370996 0 173 0
71.400000 371013 1 163 0
71.450000 371024 1 154 0
71.500000 371034 0 145 0
71.550000 371048 2 139 0
71.600000 371056 0 133 0
71.650000 371064 0 125 0
71.700000 371073 0 116 0
71.750000 371075 0 114 0
71.800000 371082 0 107 0
71.850000 371086 0 103 0
71.900000 371093 1 99 0
71.950000 371098 0 95 0
72.000000 371104 0 93 0
72.050000 371108 0 89 0
72.100000 371113 0 84 0
72.150000 371118 0 81 0
72.200000 371128 1 76 0
72.250000 371137 0 70 0
72.300000 371145 1 63 0
72.350000 371155 1 59 0
72.400000 371162 1 54 0
72.450000 371166 1 52 0
72.500000 371172 0 49 0
72.550000 371180 1 44 0
72.600000 371187 1 39 0
72.650000 371189 1 39 0
72.700000 371193 0 36 0
72.750000 371199 0 30 0
72.800000 371203 0 28 0
72.850000 371204 0 27 0
72.900000 371206 0 25 0
72.950000 371209 1 25 0
73.000000 371218 1 24 0
73.050000 371218 1 24 0
73.100000 371221 1 23 0
73.150000 371225 1 23 0
73.200000 371229 1 21 0
73.250000 371232 1 20 0
73.300000 371235 1 20 1
73.350000 371237 1 19 0
73.400000 371242 2 19 0
73.450000 371246 2 19 0
73.500000 371251 2 18 0
73.550000 371253 2 18 0
73.600000 371261 2 18 0
73.650000 371264 2 17 0
73.700000 371269 1 17 0
73.750000 371271 0 16 0
73.800000 371271 0 16 0
73.850000 371272 0 15 0
73.900000 371273 1 15 0
73.950000 371275 2 14 0
74.000000 371282 5 14 0
74.050000 371289 6 14 0
74.100000 371299 8 14 0
74.150000 371316 10 15 0
74.200000 371339 15 15 0
74.250000 371353 16 14 0
74.300000 371393 17 13 0
74.350000 371418 21 14 0
74.400000 371459 23 15 0
74.450000 371499 26 16 0
74.500000 371534 25 16 0
74.550000 371579 27 17 2
74.600000 371640 34 19 0
74.650000 371701 40 22 0
74.700000 371776 45 22 2
74.750000 371864 50 21 0
74.800000 371938 53 23 1
74.850000 372025 57 24 1
74.900000 372121 58 25 1
74.950000 372219 59 27 4
75.000000 372351 62 28 0
75.050000 372450 68 32 1
75.100000 372563 71 35 2
75.150000 372710 84 38 3
75.200000 372870 97 42 2
75.250000 373042 100 50 1
75.300000 373244 115 56 8
75.350000 373473 131 61 6
75.400000 373722 151 71 5
75.450000 373940 164 72 7
75.500000 374223 183 80 5
75.550000 374538 206 94 9
75.600000 374889 225 96 5
75.650000 375283 249 110 19
75.700000 375720 278 122 13
75.750000 376171 291 133 28
75.800000 376644 321 144 46
75.850000 377161 341 158 75
75.900000 377723 365 179 106
75.950000 378327 391 198 159
76.000000 378955 384 210 178
76.050000 379589 380 228 216
76.100000 380300 361 235 259
76.150000 380919 337 246 309
76.200000 381515 282 261 339
76.250000 382065 241 260 287
76.300000 382563 225 267 214
76.350000 383035 203 264 111
76.400000 383490 185 264 30
76.450000 383839 189 266 3
76.500000 384186 208 271 12
76.550000 384539 218 277 3
76.600000 384895 223 294 11
76.650000 385322 230 298 13
76.700000 385714 236 308 29
76.750000 386133 251 303 20
76.800000 386536 250 298 9
76.850000 386956 255 291 7
76.900000 387372 269 291 21
76.950000 387786 269 297 21
77.000000 388257 278 300 26
77.050000 388704 289 301 23
77.100000 389143 308 302 36
77.150000 389592 309 308 24
77.200000 390107 345 312 27
77.250000 390684 362 325 54
77.300000 391321 376 337 123
77.350000 392001 385 343 146
77.400000 392658 403 352 170
77.450000 393330 407 360 222
77.500000 393982 387 377 233
77.550000 394674 342 396 259
77.600000 395237 307 396 259
77.650000 395821 262 389 207
77.700000 396335 234 387 129
77.750000 396826 215 387 63
77.800000 397251 189 382 15
77.850000 397637 162 381 7
77.900000 397983 152 382 4
77.950000 398253 150 374 6
78.000000 398511 146 366 2
78.050000 398817 148 360 4
78.100000 399110 137 357 3
78.150000 399393 131 351 2
78.200000 399639 127 349 0
78.250000 399846 110 337 2
78.300000 400092 89 326 0
78.350000 400264 71 325 1
78.400000 400419 64 316 2
78.450000 400532 48 305 2
78.500000 400633 33 299 2
78.550000 400709 22 289 1
78.600000 400753 9 277 0
78.650000 400787 0 264 0
78.700000 400798 0 253 0
78.750000 400809 0 242 0
78.800000 400821 0 230 0
78.850000 400831 0 220 0
78.900000 400845 0 206 0
78.950000 400854 0 197 0
79.000000 400864 0 187 0
79.050000 400887 2 172 0
79.100000 400899 0 164 0
79.150000 400906 1 158 0
79.200000 400914 1 150 0
79.250000 400924 0 141 0
79.300000 400932 0 133 0
79.350000 400942 0 123 0
79.400000 400955 2 114 0
79.450000 400962 2 113 0
79.500000 400975 1 107 0
79.550000 400985 0 98 0
79.600000 400990 0 93 0
79.650000 400995 0 88 0
79.700000 401006 1 84 0
79.750000 401016 2 81 0
79.800000 401022 1 80 0
79.850000 401024 0 79 0
79.900000 401028 0 75 0
79.950000 401033 0 70 0
80.000000 401039 2 68 0
80.050000 401045 0 64 0
80.100000 401047 1 63 0
80.150000 401053 0 60 0
80.200000 401055 0 58 0
80.250000 401062 1 52 0
80.300000 401071 3 47 0
80.350000 401083 5 45 0
80.400000 401093 5 45 0
80.450000 401101 4 44 0
80.500000 401108 2 41 0
80.550000 401111 3 40 1
80.600000 401116 3 38 0
80.650000 401123 5 37 0
80.700000 401139 4 34 0
80.750000 401150 6 33 0
80.800000 401155 5 33 0
80.850000 401172 4 29 0
80.900000 401175 3 29 0
80.950000 401177 2 28 0
81.000000 401183 1 29 0
81.050000 401189 2 26 0
81.100000 401194 0 23 0
81.150000 401196 2 23 0
81.200000 401207 3 20 1
81.250000 401219 3 19 0
81.300000 401224 2 17 0
81.350000 401226 3 16 0
81.400000 401226 3 16 0
81.450000 401237 4 16 0
81.500000 401251 6 14 0
81.550000 401263 8 14 0
81.600000 401272 9 14 0
81.650000 401288 10 15 0
81.700000 401307 12 14 0
81.750000 401331 13 15 0
81.800000 401353 14 16 0
81.850000 401378 17 18 0
81.900000 401405 19 17 0
81.950000 401450 19 18 0
82.000000 401462 19 18 0
82.050000 401487 20 17 1
82.100000 401514 22 17 0
82.150000 401572 24 19 0
82.200000 401622 28 19 0
82.250000 401680 32 21 0
82.300000 401738 35 19 1
82.350000 401802 40 20 1
82.400000 401879 47 23 0
82.450000 401940 50 21 0
82.500000 402036 54 22 1
82.550000 402132 57 22 0
82.600000 402225 77 22 1
82.650000 402338 89 24 2
82.700000 402489 106 24 2
82.750000 402673 119 32 3
82.800000 402904 145 34 2
82.850000 403148 172 43 6
82.900000 403454 196 58 7
82.950000 403809 220 73 7
83.000000 404196 251 83 5
83.050000 404591 280 86 20
83.100000 405023 298 101 19
83.150000 405464 326 103 22
83.200000 405953 371 115 52
83.250000 406545 409 135 92
83.300000 407187 446 157 175
83.350000 407881 443 185 268
83.400000 408598 406 212 323
83.450000 409322 374 243 366
83.500000 409973 352 266 350
83.550000 410600 295 277 357
83.600000 411120 232 281 340
83.650000 411630 177 283 283
83.700000 412077 139 278 173
83.750000 412465 110 277 37
83.800000 412701 106 273 3
83.850000 412886 100 269 4
83.900000 413054 95 266 4
83.950000 413218 96 262 3
84.000000 413403 92 255 5
84.050000 413573 94 253 3
84.100000 413741 84 248 0
84.150000 413895 79 246 1
84.200000 414042 77 247 1
84.250000 414162 79 243 1
84.300000 414316 77 231 9
84.350000 414439 71 225 2
84.400000 414585 65 224 1
84.450000 414680 59 220 2
84.500000 414772 48 217 0
84.550000 414863 46 207 3
84.600000 414954 38 197 2
84.650000 415032 25 190 2
84.700000 415076 18 183 0
84.750000 415120 12 176 1
84.800000 415162 3 172 0
84.850000 415173 0 168 0
84.900000 415179 0 162 0
84.950000 415191 0 152 0
85.000000 415199 0 144 0
85.050000 415206 1 138 0
85.100000 415215 0 130 0
85.150000 415221 0 124 0
85.200000 415226 0 119 0
85.250000 415234 0 111 0
85.300000 415235 0 110 0
85.350000 415243 0 102 0
85.400000 415249 2 100 0
85.450000 415258 0 97 0
85.500000 415266 0 89 0
85.550000 415269 0 86 0
85.600000 415275 0 82 0
85.650000 415279 0 78 0
85.700000 415281 0 76 0
85.750000 415288 0 69 0
85.800000 415297 1 63 0
85.850000 415300 1 60 0
85.900000 415304 1 56 0
85.950000 415309 0 52 0
86.000000 415313 0 48 0
86.050000 415317 0 44 0
86.100000 415320 0 41 0
86.150000 415322 0 39 0
86.200000 415325 0 38 0
86.250000 415328 0 35 0
86.300000 415330 0 35 0
86.350000 415333 0 32 0
86.400000 415341 0 28 0
86.450000 415345 1 25 0
86.500000 415347 1 25 0
86.550000 415349 2 24 0
86.600000 415351 2 24 0
86.650000 415353 2 24 0
86.700000 415356 4 23 0
86.750000 415367 5 21 0
86.800000 415375 5 21 0
86.850000 415385 6 20 0
86.900000 415406 8 19 0
86.950000 415439 12 16 0
